"","country","iso2c","iso3c","year","status","lastupdated","birth","infmort","net","lifeexp","forest","mobile","pop","tour","import","export","region","capital","longitude","latitude","income","lending","lng","lat"
"1793","India","IN","IND",2008,"","2023-09-19",22.276,49.3,4.38,66.149,23.246075763742,28.74616679,1206734806,1.2462e+10,81.4529187465,72.7103239228,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1794","India","IN","IND",2005,"","2023-09-19",23.94,55.7,2.388075,64.996,23.0538579774586,7.806770983,1154638713,7.659e+09,36.2493353431,37.1768969329,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1795","India","IN","IND",2000,"","2023-09-19",27.001,66.7,0.52753245,62.669,22.7334950003195,0.337578456,1059633675,3.598e+09,13.0725196351,15.8160422837,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1796","India","IN","IND",2007,"","2023-09-19",22.713,51.5,3.95,65.788,23.1820031683142,19.63701843,1189691809,1.1234e+10,58.1963073067,56.0394996325,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1797","India","IN","IND",2002,"","2023-09-19",26.082,62.1,1.537875582,63.616,22.8616401911751,1.183633404,1098313039,3.3e+09,14.3396352376,18.380201706,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1798","India","IN","IND",2014,"","2023-09-19",19.049,36.9,13.5,69.074,23.732623882093,72.21351677,1307246509,2.0756e+10,117.4505918114,120.4299478168,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1799","India","IN","IND",2006,"","2023-09-19",23.22,53.6,2.805499865,65.412,23.1179305728864,14.16357152,1172373788,8.915e+09,45.2666334467,45.4588851997,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1800","India","IN","IND",2003,"","2023-09-19",25.375,59.9,1.686489971,64.094,22.9257127866029,3.014994095,1117415123,4.56e+09,18.40952194,22.005076056,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1801","India","IN","IND",2013,"","2023-09-19",19.935,38.8,12.3,68.46,23.6430231502191,68.6455143,1291132063,1.9042e+10,118.0817138689,117.5018267984,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1802","India","IN","IND",2018,"","2023-09-19",17.651,29.8,20.08130004,70.71,24.0910268095884,85.90350833,1369003306,2.9143e+10,130.531113005,121.2079544997,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1803","India","IN","IND",2015,"","2023-09-19",18.765,35,14.9,69.636,23.8222246139668,75.67324414,1322866505,2.1472e+10,100,100,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1804","India","IN","IND",2004,"","2023-09-19",24.728,57.8,1.976136492,64.524,22.9897853820307,4.595760598,1136264583,6.307e+09,25.315265165,28.6054158138,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1805","India","IN","IND",2017,"","2023-09-19",17.911,31.5,18.2,70.467,24.0014260777145,86.31708801,1354195680,2.7878e+10,114.1560890093,111.6775166865,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1806","India","IN","IND",2016,"","2023-09-19",18.514,33.2,16.5,70.117,23.9118253458407,84.25058892,1338636340,2.3111e+10,91.7583882032,98.7276867503,"South Asia","New Delhi","77.225","28.6353","Lower middle income","IBRD",77.225,28.6353
"1807","Indonesia","ID","IDN",2017,"","2023-09-19",17.519,21.6,32.33580625,69.936,50.0393338229866,164.5351584,264498852,1.4691e+10,109.972573173,112.2662839969,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1808","Indonesia","ID","IDN",2014,"","2023-09-19",18.954,24.1,17.14,69.533,51.1068915947056,127.0667453,256229761,1.1567e+10,124.867070759,117.2421611531,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1809","Indonesia","ID","IDN",2015,"","2023-09-19",18.448,23.2,22.0627426,69.699,50.6135490506354,130.8216306,259091970,1.2054e+10,100,100,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1810","Indonesia","ID","IDN",2002,"","2023-09-19",21.174,37.8,2.134135733,67.134,53.7708752880796,5.31540109,220115092,5.797e+09,NA,NA,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1811","Indonesia","ID","IDN",1998,"","2023-09-19",22.826,44.6,0.255306646,65.962,57.8133883868688,0.512769723,207855486,NA,NA,NA,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1812","Indonesia","ID","IDN",2003,"","2023-09-19",20.874,36.4,2.38701978,67.413,53.684548598443,8.290855733,223080121,4.461e+09,29.570803384,42.6345564247,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1813","Indonesia","ID","IDN",2018,"","2023-09-19",17.179,20.8,39.90463864,70.338,49.7168177792076,119.6084851,267066843,1.7915e+10,132.2457867249,119.7903199306,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1814","Indonesia","ID","IDN",2013,"","2023-09-19",19.417,25,14.94,69.264,51.6002341387757,123.6702315,253275918,1.0302e+10,130.7889246669,121.4048721806,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1815","Indonesia","ID","IDN",2005,"","2023-09-19",20.735,33.6,3.602024763,67.649,53.5118952191696,20.5021492,228805144,5.094e+09,53.0677563127,57.8560959704,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1816","Indonesia","ID","IDN",2012,"","2023-09-19",20.093,25.9,14.52,68.973,52.0935766828458,112.6850884,250222695,9.463e+09,134.3363558538,126.3793914419,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1817","Indonesia","ID","IDN",2016,"","2023-09-19",18.017,22.4,25.4473537,69.798,50.7434545269582,147.24962,261850182,1.2566e+10,95.0650608906,96.0919016945,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1818","Indonesia","ID","IDN",2001,"","2023-09-19",21.548,39.4,2.018613859,66.758,53.8572019777163,3.003488464,217112437,NA,NA,NA,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1819","Indonesia","ID","IDN",2009,"","2023-09-19",20.383,29,6.92,68.494,53.1665884606228,67.92102195,240981299,6.053e+09,65.7248387542,79.569697026,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1820","Indonesia","ID","IDN",2006,"","2023-09-19",20.784,32.4,4.764813134,67.914,53.4255685295329,27.52533357,231797427,4.89e+09,56.5190074093,68.8498740169,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1821","Indonesia","ID","IDN",1999,"","2023-09-19",22.193,42.8,0.444415936,66.221,56.8603476542447,1.052607358,210996910,NA,NA,NA,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1822","Indonesia","ID","IDN",2000,"","2023-09-19",21.86,41,0.925563864,66.433,53.943528667353,1.714058712,214072421,NA,NA,NA,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1823","Indonesia","ID","IDN",2008,"","2023-09-19",20.702,30.1,7.917479385,68.226,53.2529151502595,59.08224127,237936543,8.15e+09,89.3781667118,92.8439490347,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1824","Indonesia","ID","IDN",2011,"","2023-09-19",20.345,26.9,12.28,68.823,52.586919226916,101.095073,247099697,9.038e+09,124.3465036759,135.3341911801,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1825","Indonesia","ID","IDN",2010,"","2023-09-19",20.158,27.9,10.92,68.679,53.0802617709861,86.58861927,244016173,7.618e+09,94.8338663852,105.1259573239,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1826","Indonesia","ID","IDN",2004,"","2023-09-19",20.701,37.1,2.600285876,65.75,53.5982219088063,13.42692564,225938595,5.226e+09,38.457314751,47.0628162763,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1827","Indonesia","ID","IDN",2007,"","2023-09-19",20.954,31.2,5.786274729,68.189,53.3392418398962,39.76307645,234858289,5.831e+09,65.2445584923,78.4836823492,"East Asia & Pacific","Jakarta","106.83","-6.19752","Lower middle income","IBRD",106.83,-6.19752
"1828","Iran, Islamic Rep.","IR","IRN",1998,"","2023-09-19",16.802,32.5,0.099815221,68.73,5.69497040693534,0.614505622,63461421,6.56e+08,31.8735118194,18.6666666642,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1829","Iran, Islamic Rep.","IR","IRN",2010,"","2023-09-19",17.755,16.5,15.9,73.069,6.56449077826076,71.71155568,75373855,2.631e+09,145.5459865919,144.1707577231,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1830","Iran, Islamic Rep.","IR","IRN",1999,"","2023-09-19",16.56,31,0.378569095,69.297,5.71029494830423,0.760728883,64474745,5.59e+08,29.6503994486,29.9252934858,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1831","Iran, Islamic Rep.","IR","IRN",2009,"","2023-09-19",17.548,17.4,13.8,72.698,6.480603649402,70.71192328,74322685,2.259e+09,112.9759441071,112.1736036983,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1832","Iran, Islamic Rep.","IR","IRN",2017,"","2023-09-19",18.608,12.4,64.04397362,75.971,6.60128813559322,103.0079578,84505076,4.531e+09,110.1519905686,132.0014229778,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1833","Iran, Islamic Rep.","IR","IRN",2006,"","2023-09-19",16.489,20.9,8.76,72.276,6.22894226282571,21.58558393,71275760,1.464e+09,90.7314684905,109.586623978,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1834","Iran, Islamic Rep.","IR","IRN",2007,"","2023-09-19",16.897,19.6,9.47,72.772,6.31282939168447,41.16460119,72319418,1.95e+09,100.0111266886,126.2653859911,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1835","Iran, Islamic Rep.","IR","IRN",2008,"","2023-09-19",17.264,18.5,12.02,72.624,6.39671652054324,58.64831136,73318394,1.978e+09,127.7366090219,161.74742085,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1836","Iran, Islamic Rep.","IR","IRN",2001,"","2023-09-19",16.276,28.1,1.484221332,69.955,5.80950661853189,3.130645166,66674851,1.122e+09,37.1831675496,36.5549626456,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1837","Iran, Islamic Rep.","IR","IRN",2018,"","2023-09-19",17.231,12,70.200565,76.195,6.61142064714946,103.6264522,85617562,5.252e+09,109.8270912543,147.1675560333,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1838","Iran, Islamic Rep.","IR","IRN",2015,"","2023-09-19",19.428,13.4,45.33497615,75.124,6.56449077826076,90.74220792,81790841,4.771e+09,100,100,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1839","Iran, Islamic Rep.","IR","IRN",2000,"","2023-09-19",16.39,29.6,0.93419002,69.691,5.72561948967313,1.468615549,65544383,6.77e+08,30.9277432854,40.8950551369,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1840","Iran, Islamic Rep.","IR","IRN",2005,"","2023-09-19",16.199,22.2,8.1,71.838,6.14505513396694,12.12624458,70182594,1.025e+09,89.1047466367,80.0455354007,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1841","Iran, Islamic Rep.","IR","IRN",2002,"","2023-09-19",16.069,26.6,4.626175115,70.445,5.89339374739065,3.385178367,67327117,1.607e+09,45.8797872509,40.180718602,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1842","Iran, Islamic Rep.","IR","IRN",2014,"","2023-09-19",19.824,13.9,39.35,74.782,6.56449077826076,86.15521571,79961672,4.197e+09,122.6294590311,135.4108858056,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1843","Iran, Islamic Rep.","IR","IRN",2011,"","2023-09-19",18.164,15.7,19,73.679,6.56449077826076,73.40951664,76342971,2.489e+09,137.4368560443,187.8335111825,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1844","Iran, Islamic Rep.","IR","IRN",2016,"","2023-09-19",19.017,12.9,53.22677167,75.6,6.57069181463199,96.65573395,83306231,4.634e+09,95.8675478903,103.7395944582,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1845","Iran, Islamic Rep.","IR","IRN",2004,"","2023-09-19",16.068,23.6,7.49,71.37,6.06116800510818,7.34948591,69061674,1.305e+09,71.1573981463,59.33404481,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1846","Iran, Islamic Rep.","IR","IRN",2013,"","2023-09-19",19.445,14.4,29.95,74.449,6.56449077826076,83.15971256,78458928,3.306e+09,103.6362018089,129.1568836647,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1847","Iran, Islamic Rep.","IR","IRN",2003,"","2023-09-19",15.958,25.1,6.933721953,69.823,5.97728087624942,5.076729131,67954699,1.266e+09,55.1839241703,48.0256136674,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1848","Iran, Islamic Rep.","IR","IRN",2012,"","2023-09-19",18.926,15.1,22.73,74.186,6.56449077826076,75.21235295,77324451,2.483e+09,127.4940472159,154.1672002909,"Middle East & North Africa","Tehran","51.4447","35.6878","Lower middle income","IBRD",51.4447,35.6878
"1849","Iraq","IQ","IRQ",2012,"","2023-09-19",34.603,27.1,7.1,68.023,1.89952109044023,79.00911537,33864447,1.64e+09,100.8354822772,163.939482858,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1850","Iraq","IQ","IRQ",2017,"","2023-09-19",28.923,23.4,26,70.413,1.90036118379833,84.33798585,39621162,2.959e+09,82.8911549066,110.4680506484,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1851","Iraq","IQ","IRQ",1998,"","2023-09-19",37.04,36.9,NA,65.486,1.86386812081304,0,23053488,NA,10.2243617674,9.5524088546,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1852","Iraq","IQ","IRQ",2018,"","2023-09-19",28.429,22.7,33.9,71.514,1.90036118379833,89.9894631,40590700,1.986e+09,97.1955206411,161.2286829099,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1853","Iraq","IQ","IRQ",2015,"","2023-09-19",31.593,24.8,15.2,69.44,1.90036118379833,88.87962046,37757813,2.833e+09,100,100,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1854","Iraq","IQ","IRQ",2016,"","2023-09-19",30.17,24.1,19.9,68.988,1.90036118379833,86.43095061,38697943,3.12e+09,75.3899287656,81.3335510146,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1855","Iraq","IQ","IRQ",2011,"","2023-09-19",35.09,27.9,5,67.659,1.89952109044023,78.81571413,32378061,1.557e+09,81.690480222,144.5468771191,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1856","Iraq","IQ","IRQ",2009,"","2023-09-19",33.711,29.5,1.06,66.446,1.89790937557561,66.4163539,30289040,1.432e+09,65.6850732546,72.8217312135,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1857","Iraq","IQ","IRQ",2000,"","2023-09-19",36.25,35.6,NA,66.817,1.87027002309258,0,24628858,NA,22.574597854,35.3960168163,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1858","Iraq","IQ","IRQ",2001,"","2023-09-19",35.618,35,0.1,67.034,1.87187049866246,0,25425663,NA,22.4207966583,22.3561103282,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1859","Iraq","IQ","IRQ",2005,"","2023-09-19",34.006,32.4,0.9,64.844,1.87827240094199,5.341708352,28698684,1.86e+08,40.2138861968,41.1569877398,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1860","Iraq","IQ","IRQ",2002,"","2023-09-19",34.96,34.3,0.5,67.084,1.87347097423234,0.076174971,26255343,NA,16.7762927417,21.221978876,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1861","Iraq","IQ","IRQ",2013,"","2023-09-19",33.826,26.3,9.2,68.253,1.90036118379833,91.45533767,35481800,1.682e+09,111.2558551308,161.6364839239,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1862","Iraq","IQ","IRQ",2014,"","2023-09-19",33.083,25.6,13.21,68.914,1.90036118379833,89.8045005,36746488,1.938e+09,102.5177255974,153.0328897905,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1863","Iraq","IQ","IRQ",2004,"","2023-09-19",34.581,33.1,0.9,65.031,1.87667192537211,2.060379308,27858948,NA,36.4030343358,30.9324366763,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1864","Iraq","IQ","IRQ",2007,"","2023-09-19",33.565,31,0.93,63.553,1.88147335208176,48.92113772,28660887,5.55e+08,36.7687393897,71.6741551825,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1865","Iraq","IQ","IRQ",1999,"","2023-09-19",36.701,36.3,NA,66.182,1.86706907195281,0,23820734,NA,18.6560851464,22.6947866415,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1866","Iraq","IQ","IRQ",2010,"","2023-09-19",34.291,28.7,2.5,67.062,1.89952109044023,74.41068611,31264875,1.736e+09,75.0469520877,91.1518642018,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1867","Iraq","IQ","IRQ",2008,"","2023-09-19",33.477,30.3,1,64.942,1.88307382765165,59.99305711,29218381,8.67e+08,56.3937720731,106.4195660963,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1868","Iraq","IQ","IRQ",2003,"","2023-09-19",34.574,33.7,0.6,65.643,1.87507144980223,0.295542957,27068823,NA,16.976234298,16.8660804383,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1869","Iraq","IQ","IRQ",2006,"","2023-09-19",33.806,31.7,0.952344244,63.587,1.87987287651188,32.33065128,28905607,1.7e+08,35.7023844427,50.9940236502,"Middle East & North Africa","Baghdad","44.394","33.3302","Upper middle income","IBRD",44.394,33.3302
"1870","Ireland","IE","IRL",2004,"","2023-09-19",15.2,4.7,36.99,78.5390243902439,9.67292785600232,95.7352192,4070262,6.075e+09,80.3025454257,84.9440190707,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1871","Ireland","IE","IRL",2005,"","2023-09-19",14.8,4.4,41.61,78.9439024390244,9.80359994193642,103.6101966,4159914,6.779e+09,89.0727202687,88.891245281,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1872","Ireland","IE","IRL",1999,"","2023-09-19",14.4,6.1,10.93380859,76.0829268292683,8.90532733343011,45.08171161,3754786,3.403e+09,60.8148442151,57.8027012577,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1873","Ireland","IE","IRL",2006,"","2023-09-19",15.3,4.1,54.82,79.2414634146342,9.93427202787052,110.7520628,4273591,7.668e+09,94.9870514291,88.135913144,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1874","Ireland","IE","IRL",1998,"","2023-09-19",14.5,6.1,8.096010043,76.1804878048781,8.66041515459428,25.71583674,3712696,NA,56.0607348076,52.0954040061,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1875","Ireland","IE","IRL",2003,"","2023-09-19",15.4,5.1,34.31,78.1390243902439,9.54225577006822,88.41275114,3996521,5.206e+09,70.0032599582,75.1899706475,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1876","Ireland","IE","IRL",2002,"","2023-09-19",15.4,5.5,25.85,77.6341463414634,9.41158368413413,77.03649835,3931947,4.228e+09,68.0711187698,71.5503115695,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1877","Ireland","IE","IRL",2012,"","2023-09-19",15.6,3.4,76.91999254,80.8463414634146,10.6560603861228,109.8394365,4599533,9.255e+09,81.5434277607,94.6595318992,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1878","Ireland","IE","IRL",2013,"","2023-09-19",14.9,3.3,78.2477,80.9487804878049,10.7556103933808,106.3624033,4623816,1.0165e+10,93.7086154713,94.506033781,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1879","Ireland","IE","IRL",2014,"","2023-09-19",14.4,3.3,83.49172234,81.3487804878049,10.8551604006387,106.283914,4657740,1.1101e+10,106.5466339672,98.1321235661,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1880","Ireland","IE","IRL",2008,"","2023-09-19",16.7,3.8,65.34,80.0951219512195,10.1956161997387,113.3801112,4489544,9.972e+09,109.0785298401,101.9114403566,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1881","Ireland","IE","IRL",2000,"","2023-09-19",14.4,6,17.85046724,76.5365853658537,9.15023951226593,65.29670067,3805174,3.517e+09,66.143830422,62.5982287101,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1882","Ireland","IE","IRL",2011,"","2023-09-19",16.2,3.5,74.88997297,80.7463414634146,10.5565103788649,107.9623924,4580084,9.532e+09,86.5273852262,101.928111642,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1883","Ireland","IE","IRL",2007,"","2023-09-19",16.2,3.9,61.15832455,79.6414634146341,10.0649441138046,114.0116573,4398942,9.26e+09,108.8929173539,98.5263788538,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1884","Ireland","IE","IRL",2017,"","2023-09-19",12.9,3,84.11400706,82.1560975609756,11.1775293946872,102.6618166,4807388,1.4294e+10,121.0728330466,111.3469967543,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1885","Ireland","IE","IRL",2015,"","2023-09-19",13.9,3.2,83.49479167,81.4536585365854,10.9547104078966,105.0634623,4701957,1.1476e+10,100,100,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1886","Ireland","IE","IRL",2016,"","2023-09-19",13.4,3.1,83.5,81.6536585365854,11.0661924807664,103.3786082,4755335,1.2649e+10,105.4678056041,106.0819721639,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1887","Ireland","IE","IRL",2001,"","2023-09-19",15,5.8,23.13881219,77.1341463414634,9.28091159820003,77.56557948,3866243,3.789e+09,65.6777822761,67.1482849396,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1888","Ireland","IE","IRL",2010,"","2023-09-19",16.5,3.5,69.85,80.7439024390244,10.4569603716069,103.9095077,4560155,8.185e+09,78.304670234,94.4351851057,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1889","Ireland","IE","IRL",2018,"","2023-09-19",12.5,2.9,87.00014011,82.2048780487805,11.2355929743069,102.8335051,4867316,1.5276e+10,139.8729847829,133.5865840868,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1890","Ireland","IE","IRL",2009,"","2023-09-19",16.7,3.6,67.38,80.190243902439,10.3262882856728,104.5492103,4535375,8.465e+09,81.4584914759,93.9742784792,"Europe & Central Asia","Dublin","-6.26749","53.3441","High income","Not classified",-6.26749,53.3441
"1891","Isle of Man","IM","IMN",2006,"","2023-09-19",11.655,NA,NA,78.191,6.07017543859649,NA,80228,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1892","Isle of Man","IM","IMN",2012,"","2023-09-19",10.908,NA,NA,79.337,6.07017543859649,NA,84338,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1893","Isle of Man","IM","IMN",2014,"","2023-09-19",9.831,NA,NA,80.037,6.07017543859649,NA,83896,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1894","Isle of Man","IM","IMN",2008,"","2023-09-19",12.449,NA,NA,78.449,6.07017543859649,NA,81997,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1895","Isle of Man","IM","IMN",2003,"","2023-09-19",11.344,NA,NA,76.096,6.07017543859649,NA,77939,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1896","Isle of Man","IM","IMN",2015,"","2023-09-19",9.586,NA,NA,78.905,6.07017543859649,NA,83593,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1897","Isle of Man","IM","IMN",2009,"","2023-09-19",13.068,NA,NA,78.681,6.07017543859649,NA,82915,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1898","Isle of Man","IM","IMN",2013,"","2023-09-19",10.603,NA,NA,79.473,6.07017543859649,NA,84144,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
"1899","Isle of Man","IM","IMN",2010,"","2023-09-19",12.826,NA,NA,78.983,6.07017543859649,NA,83828,NA,NA,NA,"Europe & Central Asia","Douglas","-4.47928","54.1509","High income","Not classified",-4.47928,54.1509
